epoch level train.loss train.accuracy val.loss val.accuracy
72 0 0.0 99.77176966292134 NA NA
72 1 0.282901925209444 96.69066011235955 NA NA
72 2 0.1640449055703357 88.07057584269663 NA NA
72 3 0.2082500564865768 66.61692415730337 NA NA
72 0 NA NA 0.0 100.0
72 1 NA NA 0.05402686446905136 94.92868462757528
72 2 NA NA 0.028516155784018338 84.54833597464342
72 3 NA NA 0.029728059424087405 66.1648177496038
73 0 0.0 99.77176966292134 NA NA
73 1 0.2997836755239405 96.37464887640449 NA NA
73 2 0.16915642929961905 88.05301966292134 NA NA
73 3 0.2098553548566997 66.81004213483146 NA NA
73 0 NA NA 0.0 100.0
73 1 NA NA 0.0527237017522566 94.92868462757528
73 2 NA NA 0.028119745664298534 84.62757527733756
73 3 NA NA 0.02930558263324201 66.1648177496038
74 0 0.0 99.77176966292134 NA NA
74 1 0.2591464805882424 96.85744382022472 NA NA
74 2 0.1592008018051274 88.20224719101124 NA NA
74 3 0.20795101264957339 66.84515449438203 NA NA
74 0 NA NA 0.0 100.0
74 1 NA NA 0.053261753637343645 94.84944532488115
74 2 NA NA 0.02821107697673142 84.62757527733756
74 3 NA NA 0.029374973149970174 66.1648177496038
75 0 0.0 99.77176966292134 NA NA
75 1 0.2962463418371044 96.47120786516854 NA NA
75 2 0.1673150704591535 88.02668539325843 NA NA
75 3 0.20555177424103022 66.84515449438203 NA NA
75 0 NA NA 0.0 100.0
75 1 NA NA 0.052733114222064614 94.92868462757528
75 2 NA NA 0.02798845653887838 84.62757527733756
75 3 NA NA 0.029202771373093128 66.1648177496038
76 0 0.0 99.77176966292134 NA NA
76 1 0.28577616321854293 96.60287921348315 NA NA
76 2 0.1592811483424157 88.15835674157303 NA NA
76 3 0.20295445865485817 66.82759831460675 NA NA
76 0 NA NA 0.0 100.0
76 1 NA NA 0.0526824074331671 94.92868462757528
76 2 NA NA 0.02796661714091897 84.46909667194929
76 3 NA NA 0.02943293354474008 66.08557844690966
77 0 0.0 99.77176966292134 NA NA
77 1 0.2990185871021822 96.44487359550561 NA NA
77 2 0.16299776983214542 88.08813202247191 NA NA
77 3 0.2101951102958992 66.80126404494382 NA NA
77 0 NA NA 0.0 100.0
77 1 NA NA 0.052493678173050284 94.84944532488115
77 2 NA NA 0.02806583943311125 84.62757527733756
77 3 NA NA 0.029369789292104542 66.24405705229793
78 0 0.0 99.77176966292134 NA NA
78 1 0.27783306801575236 96.65554775280899 NA NA
78 2 0.16187800955958664 88.17591292134831 NA NA
78 3 0.2077411087229848 66.88026685393258 NA NA
78 0 NA NA 0.0 100.0
78 1 NA NA 0.05271409568376839 94.84944532488115
78 2 NA NA 0.028010291513055563 84.46909667194929
78 3 NA NA 0.029191541951149702 66.08557844690966
79 0 0.0 99.77176966292134 NA NA
79 1 0.2843719481606968 96.6379915730337 NA NA
79 2 0.16563739051343873 88.02668539325843 NA NA
79 3 0.20457201555836946 66.87148876404494 NA NA
79 0 NA NA 0.0 100.0
79 1 NA NA 0.052316667744889855 94.84944532488115
79 2 NA NA 0.027944900561124086 84.62757527733756
79 3 NA NA 0.0292433665599674 66.08557844690966
80 0 0.0 99.77176966292134 NA NA
80 1 0.2523170275380835 96.875 NA NA
80 2 0.15830974304117262 88.23735955056179 NA NA
80 3 0.20590041705872864 66.7749297752809 NA NA
80 0 NA NA 0.0 100.0
80 1 NA NA 0.05243410752154887 94.92868462757528
80 2 NA NA 0.028081781812943518 84.54833597464342
80 3 NA NA 0.029241927317343652 66.1648177496038
81 0 0.0 99.77176966292134 NA NA
81 1 0.28136189456563443 96.59410112359551 NA NA
81 2 0.16064722079318017 88.13202247191012 NA NA
81 3 0.20560645393561572 66.83637640449439 NA NA
81 0 NA NA 0.0 100.0
81 1 NA NA 0.05224034865386784 94.77020602218701
81 2 NA NA 0.027962593594565988 84.54833597464342
81 3 NA NA 0.02911746851168573 66.08557844690966
82 0 0.0 99.77176966292134 NA NA
82 1 0.2777480063959956 96.66432584269663 NA NA
82 2 0.1605957642896101 88.22858146067416 NA NA
82 3 0.202416027081199 66.87148876404494 NA NA
82 0 NA NA 0.0 100.0
82 1 NA NA 0.0527684127446264 94.84944532488115
82 2 NA NA 0.027963186730630696 84.54833597464342
82 3 NA NA 0.02908083819784224 66.08557844690966
83 0 0.0 99.77176966292134 NA NA
83 1 0.2861910703359172 96.62921348314607 NA NA
83 2 0.16055636119563133 88.16713483146067 NA NA
83 3 0.2050075732404366 66.92415730337079 NA NA
83 0 NA NA 0.0 100.0
83 1 NA NA 0.0525633639190346 94.92868462757528
83 2 NA NA 0.028046484803780913 84.54833597464342
83 3 NA NA 0.029251398285850883 66.24405705229793
84 0 0.0 99.77176966292134 NA NA
84 1 0.2888016139040701 96.52387640449439 NA NA
84 2 0.16198664833791554 88.20224719101124 NA NA
84 3 0.20402177108917385 66.91537921348315 NA NA
84 0 NA NA 0.0 100.0
84 1 NA NA 0.05243480112403631 95.00792393026941
84 2 NA NA 0.027885593473911285 84.54833597464342
84 3 NA NA 0.028945536818355322 66.08557844690966
85 0 0.0 99.77176966292134 NA NA
85 1 0.27035719295963645 96.67310393258427 NA NA
85 2 0.15801231429213658 88.20224719101124 NA NA
85 3 0.1983232571510598 66.93293539325843 NA NA
85 0 NA NA 0.0 100.0
85 1 NA NA 0.05273637315258384 94.84944532488115
85 2 NA NA 0.027898057363927364 84.54833597464342
85 3 NA NA 0.02914710296317935 66.08557844690966
86 0 0.0 99.77176966292134 NA NA
86 1 0.2815236897440627 96.60287921348315 NA NA
86 2 0.16177348495693877 88.07057584269663 NA NA
86 3 0.20574600237887353 66.7749297752809 NA NA
86 0 NA NA 0.0 100.0
86 1 NA NA 0.05242146411910653 94.84944532488115
86 2 NA NA 0.027851481223478913 84.62757527733756
86 3 NA NA 0.028945359168574214 66.24405705229793
87 0 0.0 99.77176966292134 NA NA
87 1 0.26035890012281016 96.7872191011236 NA NA
87 2 0.16023138538002968 88.11446629213484 NA NA
87 3 0.20684112468734384 66.84515449438203 NA NA
87 0 NA NA 0.0 100.0
87 1 NA NA 0.052118478110060096 95.00792393026941
87 2 NA NA 0.027747876942157745 84.62757527733756
87 3 NA NA 0.02898384048603475 66.1648177496038
88 0 0.0 99.77176966292134 NA NA
88 1 0.28451651305658743 96.58532303370787 NA NA
88 2 0.16000635107047856 88.18469101123596 NA NA
88 3 0.1971732861129567 66.97682584269663 NA NA
88 0 NA NA 0.0 100.0
88 1 NA NA 0.052009746665135026 94.92868462757528
88 2 NA NA 0.027787459548562765 84.62757527733756
88 3 NA NA 0.02893223741557449 66.1648177496038
89 0 0.0 99.77176966292134 NA NA
89 1 0.2519804166513495 96.89255617977528 NA NA
89 2 0.15734032809268683 88.30758426966293 NA NA
89 3 0.20233317371457815 66.88026685393258 NA NA
89 0 NA NA 0.0 100.0
89 1 NA NA 0.052574157947674394 94.77020602218701
89 2 NA NA 0.027961923740804195 84.54833597464342
89 3 NA NA 0.02899671532213688 66.08557844690966
90 0 0.0 99.77176966292134 NA NA
90 1 0.27526640496216714 96.6994382022472 NA NA
90 2 0.16176224598893896 88.18469101123596 NA NA
90 3 0.20455265825148672 66.85393258426966 NA NA
90 0 NA NA 0.0 100.0
90 1 NA NA 0.05293674906715751 94.77020602218701
90 2 NA NA 0.027968926122412086 84.54833597464342
90 3 NA NA 0.02911406964994967 66.08557844690966
91 0 0.0 99.77176966292134 NA NA
91 1 0.27398379443911836 96.66432584269663 NA NA
91 2 0.15835016284836456 88.28125 NA NA
91 3 0.20133989909663796 66.88026685393258 NA NA
91 0 NA NA 0.0 100.0
91 1 NA NA 0.052927393931895494 94.84944532488115
91 2 NA NA 0.027877133805304766 84.54833597464342
91 3 NA NA 0.029019826790317893 66.08557844690966
92 0 0.0 99.77176966292134 NA NA
92 1 0.2737822172930464 96.71699438202248 NA NA
92 2 0.15939329826505855 88.0442415730337 NA NA
92 3 0.2040107063949108 66.67837078651685 NA NA
92 0 NA NA 0.0 100.0
92 1 NA NA 0.05201252712868154 94.84944532488115
92 2 NA NA 0.027914609876461327 84.54833597464342
92 3 NA NA 0.028931635664775968 66.08557844690966
93 0 0.0 99.77176966292134 NA NA
93 1 0.27752426773076877 96.6379915730337 NA NA
93 2 0.15923728636698797 88.20224719101124 NA NA
93 3 0.19961756188422441 66.97682584269663 NA NA
93 0 NA NA 0.0 100.0
93 1 NA NA 0.05277169030159712 94.84944532488115
93 2 NA NA 0.02807204343844205 84.54833597464342
93 3 NA NA 0.029091859003528953 66.08557844690966
94 0 0.0 99.77176966292134 NA NA
94 1 0.28001840540673584 96.64676966292134 NA NA
94 2 0.15860792068997398 88.25491573033707 NA NA
94 3 0.2027455164352432 66.83637640449439 NA NA
94 0 NA NA 0.0 100.0
94 1 NA NA 0.05266580102033913 94.92868462757528
94 2 NA NA 0.027844717260450125 84.54833597464342
94 3 NA NA 0.029023591545410454 66.08557844690966
95 0 0.0 99.77176966292134 NA NA
95 1 0.2707620037253946 96.72577247191012 NA NA
95 2 0.15512164449319243 88.14080056179775 NA NA
95 3 0.20380028046201915 66.76615168539325 NA NA
95 0 NA NA 0.0 100.0
95 1 NA NA 0.05245263525284827 94.84944532488115
95 2 NA NA 0.027802676311694086 84.54833597464342
95 3 NA NA 0.029006741475313902 66.08557844690966
96 0 0.0 99.77176966292134 NA NA
96 1 0.2794902590685524 96.76088483146067 NA NA
96 2 0.1603412154945545 88.24613764044943 NA NA
96 3 0.19930188241414726 66.88026685393258 NA NA
96 0 NA NA 0.0 100.0
96 1 NA NA 0.052373546874150634 94.84944532488115
96 2 NA NA 0.027786130784079432 84.54833597464342
96 3 NA NA 0.028907576575875282 66.08557844690966
97 0 0.0 99.77176966292134 NA NA
97 1 0.25842495396500453 96.76966292134831 NA NA
97 2 0.15551270107971504 88.21980337078652 NA NA
97 3 0.19700798322446644 66.91537921348315 NA NA
97 0 NA NA 0.0 100.0
97 1 NA NA 0.05219966056756675 94.84944532488115
97 2 NA NA 0.02784120198339224 84.54833597464342
97 3 NA NA 0.029139397898688912 66.08557844690966
98 0 0.0 99.77176966292134 NA NA
98 1 0.270057050161995 96.68188202247191 NA NA
98 2 0.15200102608650923 88.32514044943821 NA NA
98 3 0.19829007622320205 66.89782303370787 NA NA
98 0 NA NA 0.0 100.0
98 1 NA NA 0.052116177743300796 94.84944532488115
98 2 NA NA 0.027888416778296232 84.54833597464342
98 3 NA NA 0.029042821377515793 66.08557844690966
99 0 0.0 99.77176966292134 NA NA
99 1 0.26761859527323395 96.76966292134831 NA NA
99 2 0.1594928337726742 88.18469101123596 NA NA
99 3 0.20274449093267322 66.8627106741573 NA NA
99 0 NA NA 0.0 100.0
99 1 NA NA 0.05224783788435161 94.84944532488115
99 2 NA NA 0.0278675330337137 84.54833597464342
99 3 NA NA 0.029161820420995355 66.08557844690966
